frame_number,timestamp,id,face_movement,body_movement,eye_openness_rate,eye_direction_x,eye_direction_y,mouth_openness_rate,yaw_angle,pitch_angle,roll_angle,isAttentive
0,00:00:000,yunus,0.0,0.0,0.5107193665226906,-0.012803687993289598,-0.06614466639109504,0.43311223360296774,167.14130353752648,20.11959360269734,-0.38200702292643385,True
1,00:00:333,yunus,1.7276211135715958,0.31137845,0.5270121300363081,-0.013461324744721948,-0.06886236047586328,0.45742909757725825,166.62373630934948,20.767208416605694,-0.3017355123174727,True
2,00:00:666,yunus,0.9956288076701104,0.25314635,0.5341747120942593,-0.013464715817096637,-0.0646178155210978,0.4673619730812354,166.92971851723217,20.309879126655385,0.14745858973073117,True
3,00:01:000,yunus,1.6688778936134956,0.4220808,0.5323736210592167,-0.013678481020092819,-0.07369526342339036,0.44893176602592316,166.57611032884637,20.87986151431618,-0.037283242653626814,True
4,00:01:333,yunus,5.120298231431671,0.95473564,0.5297267489055988,-0.015350877192982332,-0.08673109166950627,0.477054742599655,167.55280227281705,20.304604773429872,-0.1316538149231107,True
5,00:01:666,yunus,2.845177506322837,0.60724825,0.5129718610678643,-0.01269261680089931,-0.08066087255126653,0.44374618680906874,165.78381324220808,18.196872097629257,0.03888210118749095,True
6,00:02:000,yunus,1.9796008558205662,0.32833698,0.5542144916367981,-0.021120321679029618,-0.06153943845098958,0.44699283492316205,166.9166812843765,20.167555153356453,0.19779972285375635,True
7,00:02:333,yunus,1.9778825091680161,0.45055893,0.5218003334242254,-0.0009559079553417629,-0.07973656154854425,0.463289951509418,167.6308396729261,21.003848368741778,0.9420990152596496,True
8,00:02:666,yunus,4.240249290118638,1.0228331,0.5357093797288007,-0.010413412983418064,-0.07840609004541528,0.4599777267123973,167.4840232610394,19.996434847519318,1.799097861362696,True
9,00:03:000,yunus,1.5099935866182703,0.3932572,0.5134920010434748,-0.0068389198337587475,-0.06926668548494377,0.4459288319285149,166.90286365466642,19.444233288818044,1.763670079233382,True
10,00:03:333,yunus,2.598925642961703,0.639149,0.5248270552783935,-0.0029801931185921065,-0.08143235734188903,0.45390766856462056,167.48865949346055,19.480968250688452,1.218260633625168,True
11,00:03:666,yunus,8.634542099660537,1.2215412,0.5136041488172396,-0.004421160077309661,-0.05978728937778703,0.4595530560266974,169.6021246802694,16.456626653506245,2.411976891571959,True
12,00:04:000,yunus,29.057052759445785,4.6455736,0.5008504907687867,0.0020154426308471272,-0.07101219221532398,0.43081960996707186,161.95997483773806,-11.57799124912642,8.330654064464044,True
13,00:04:333,yunus,16.251223941775354,5.6683216,0.511975129810947,0.0002769363631425145,-0.07699458430620412,0.43938586334623614,162.85060487906028,-23.318531520203642,15.729930392044448,True
14,00:04:666,yunus,25.301503164899867,6.4027896,0.48334740326632597,0.00014063598885347313,-0.08065852009021052,0.4589389937671455,164.02243684001405,-21.05995046125614,11.38642423513897,True
15,00:05:000,yunus,35.64396543112523,7.092488,0.4107507715969094,-0.010413412983418064,-0.040393712742280055,0.46506047544674334,164.30469399822115,-3.277110754932455,8.603660415263567,True
16,00:05:333,yunus,38.34195850007876,4.4161377,0.5119137784506684,-0.016429277620737103,-0.06889564800791158,0.4456902975327375,166.80108489354842,27.272787233737816,4.822490282420797,True
17,00:05:666,yunus,12.465964731606736,2.9711804,0.5494018127836621,-0.016405082382325232,-0.08978536778308568,0.4741307836451879,163.43386919649276,30.842651133112227,-3.1178886915157418,True
18,00:06:000,yunus,33.90356488994393,6.959321,0.518013007323364,-0.01357411802543522,-0.07224884148531985,0.49840328868784745,165.60896807766952,29.026011559631527,-1.0019976828146893,True
19,00:06:333,yunus,8.820310031314474,1.9303535,0.5130715790538788,-0.019358291218019377,-0.081988829559831,0.4393713036611585,166.97065756737513,28.99702284604905,-0.5924574179701108,True
20,00:06:666,yunus,15.561344976580502,3.115412,0.5108505054810051,-0.01851851851851865,-0.0643003342654301,0.4605617866133541,168.51606804976703,29.34027749236853,1.3774660038294306,True
21,00:07:000,yunus,5.591334621728643,1.3303356,0.5112718258746903,-0.019812427244750627,-0.08985420019161869,0.4487065925993983,168.1763603007624,30.198947286194333,2.4850611778153673,True
22,00:07:333,yunus,2.0556584240619076,0.5246786,0.530897501773465,-0.01981622457287785,-0.07161372523473505,0.44373980665310825,167.3180667777883,28.40404995070485,1.7480348742287024,True
23,00:07:666,yunus,3.717399547380253,0.82088554,0.5263032544265049,-0.01985854345259882,-0.06147200253266323,0.45563980895253103,168.68625291439278,29.521023264194984,2.517028860115653,True
24,00:08:000,yunus,2.0608257547451494,0.39120921,0.514147466058048,-0.01792522789190687,-0.06698574934329367,0.4296714188948709,167.91626379107825,29.723517944211597,2.196290999523191,True
