frame_number,timestamp,id,face_movement,body_movement,eye_openness_rate,eye_direction_x,eye_direction_y,mouth_openness_rate,yaw_angle,pitch_angle,roll_angle,isAttentive,timestamp_sec
876,04:52:000,yunus,0.00919617334161791,0.018124553338627173,0.8717293422669371,0.34829589010190076,0.40543316918516153,0.45002038478995066,0.9578240471061796,0.7862941807219371,0.49946185252976355,1.0,17520.0
877,04:52:333,yunus,0.005374016667994618,0.011911575169603509,0.891641495393929,0.3941531561902524,0.34343337216269637,0.43616035100756045,0.9577456416583867,0.7833768405152626,0.49936560832620674,1.0,17853.0
878,04:52:666,yunus,0.008776434195569557,0.012359943522247372,0.8716203998383958,0.390099595214768,0.3992958485867803,0.44846180369506483,0.9597300914541589,0.7820481427130442,0.499965927327036,1.0,18186.0
879,04:53:000,yunus,0.007475423420865072,0.01050359379062391,0.8540598967246736,0.3941531561902524,0.26902463426619694,0.43296638862602005,0.957295931404694,0.7769067142019939,0.500213561198431,1.0,17580.0
880,04:53:333,yunus,0.0055907136835061455,0.010858061873575884,0.9104051156921568,0.301065539935695,0.35541700127175324,0.43305093037443226,0.9612477248253155,0.7694767720591389,0.502564534621525,1.0,17913.0
881,04:53:666,yunus,0.008795999367957026,0.013206830361348615,0.8908871301485064,0.4376009439007401,0.34739491134293987,0.45002038478995066,0.9578025658600124,0.7885305546414483,0.4992596816719819,1.0,18246.0
882,04:54:000,yunus,0.007030265709027527,0.013673662785566703,0.8763363119366823,0.4433931837113309,0.34917412770385303,0.43445379861328765,0.9583176568586643,0.773303479671823,0.5014244609795634,1.0,17640.0
883,04:54:333,yunus,0.005846492689924459,0.012170052813627884,0.8509038894501632,0.3955262402681128,0.3341898101499994,0.43616035100756045,0.9617495844115647,0.7845384833460692,0.5003173491731039,1.0,17973.0
884,04:54:666,yunus,0.004544782865251625,0.009216797058614182,0.9141636429392643,0.3098685813320697,0.26356930133341816,0.43445379861328765,0.958243724938018,0.7779170068479143,0.5005556100479477,1.0,18306.0
885,04:55:000,yunus,0.004590318457883298,0.008401761102839005,0.8389302683935135,0.3088795848651861,0.3009469627372756,0.43445379861328765,0.9585048919026132,0.7714936664912725,0.5013128045996601,1.0,17700.0
886,04:55:333,yunus,0.005879296364651607,0.011923165656856654,0.853367942148393,0.30313174729408837,0.43259783344650293,0.45166411472903545,0.9598260492162727,0.7815321943467921,0.500788062005118,1.0,18033.0
887,04:55:666,yunus,0.005630154462622355,0.010204876293847517,0.8628204402094104,0.3016405221268358,0.2874465249769636,0.4421023713945392,0.9603788305659969,0.7743605635819304,0.5013299589506988,1.0,18366.0
888,04:56:000,yunus,0.004881719549913346,0.008617304655542989,0.827631085978879,0.4867457766940749,0.32183795375532215,0.44846180369506483,0.960197606142566,0.7796109132366695,0.5014918654109553,1.0,17760.0
889,04:56:333,yunus,0.00593916768879985,0.012799112350641746,0.8993529115873009,0.3499916959409334,0.4167427201586562,0.4421023713945392,0.9608831790035819,0.7737959787538982,0.5014758323997603,1.0,18093.0
890,04:56:666,yunus,0.004784316793401133,0.014513350924970619,0.8826223447880507,0.2538351897694908,0.40451878690633947,0.45822206128878096,0.9611750768928145,0.7925182263063875,0.4996895227043859,1.0,18426.0
891,04:57:000,yunus,0.00466905124207028,0.011299326331158849,0.8557696547135767,0.49011140060955016,0.30740171382797515,0.43296638862602005,0.961478522410779,0.7746726515700874,0.501268171769082,1.0,17820.0
892,04:57:333,yunus,0.009692804700507845,0.01326393799399544,0.9119742163802227,0.26125576968152797,0.41448709427106406,0.44846180369506483,0.9596113549579717,0.7774309065863305,0.5019543600110118,1.0,18153.0
893,04:57:666,yunus,0.0031744495516139275,0.00814927253076857,0.8988464933810435,0.3941531561902524,0.4167427201586562,0.43919440416048816,0.9603766961544523,0.7800326016825481,0.5021970791457144,1.0,18486.0
894,04:58:000,yunus,0.006207451160615608,0.0099097072700861,0.8507972515343758,0.3439449266966448,0.3248784683768006,0.4441094266972094,0.9594216582220711,0.7892186657624014,0.5000843446134844,1.0,17880.0
895,04:58:333,yunus,0.0049526598053964005,0.010200925273397212,0.9119742163802227,0.4390463004783062,0.41448709427106406,0.44062435248435866,0.9593010405248634,0.787059405391876,0.5007426107002362,1.0,18213.0
896,04:58:666,yunus,0.006413532894298428,0.007608763502339392,0.8341774129420582,0.34829589010190076,0.2956084626526348,0.44465044446400087,0.9630289041815698,0.7886113378623545,0.5018053011921317,1.0,18546.0
897,04:59:000,yunus,0.006025299484862599,0.011185953387687329,0.8736700823585193,0.39777426818293726,0.2555894474652359,0.4386593978659178,0.959550879785003,0.7775442229805307,0.5006831649719827,1.0,17940.0
898,04:59:333,yunus,0.006210851511728031,0.01472241252088308,0.8912320040310305,0.48242181568907094,0.3482685718366884,0.44802902913148973,0.9591300302989512,0.7703784255878567,0.5020752338630772,1.0,18273.0
899,04:59:666,yunus,0.004062949530113221,0.007242584813170836,0.8908871301485064,0.4376009439007401,0.3141520639302161,0.4421023713945392,0.9589655425857203,0.7827692582376309,0.5009131760810535,1.0,18606.0
900,05:00:000,yunus,0.006620332265484861,0.01422860098038914,0.8966524981444486,0.3955262402681128,0.35592447780609404,0.44706300207066657,0.957570589473546,0.7740185595773724,0.5027146189875877,1.0,18000.0
901,05:00:333,yunus,0.006355322276822683,0.010912423646281618,0.8564372933755393,0.301065539935695,0.4631544682320843,0.44802902913148973,0.9598212572746814,0.77379085823681,0.5028348402905556,1.0,18333.0
902,05:00:666,yunus,0.007574085105717671,0.012413949901656323,0.8729157171130967,0.39980085100144425,0.3513564505231625,0.4315189127668802,0.9623437007081318,0.7784255837911214,0.5021146424837313,1.0,18666.0
903,05:01:000,yunus,0.008593904067000094,0.015366011912425929,0.8658958682799457,0.301065539935695,0.3991915716853109,0.44846180369506483,0.9627356978831736,0.782815268964832,0.5024431468530933,1.0,18060.0
904,05:01:333,yunus,0.00847236035859263,0.018091358314173037,0.8810356892564413,0.31430091121071396,0.4122314683834617,0.45002038478995066,0.959341504921871,0.7756304757533733,0.501752346308505,1.0,18393.0
905,05:01:666,yunus,0.006420395875546331,0.010564778518996716,0.8583483641227451,0.31430091121071396,0.2848707556977263,0.4571464057915861,0.9577406520044407,0.7693587214641836,0.5026787761650477,1.0,18726.0
906,05:02:000,yunus,0.008924813578280419,0.011072887690655349,0.8882225470300148,0.3969201330121601,0.33544254933115353,0.4250813565719425,0.962392806575713,0.7780705702307799,0.5021654875596423,1.0,18120.0
907,05:02:333,yunus,0.009783279221005057,0.01343179183641743,0.8677432757702264,0.4389740279786005,0.40190731774656585,0.44072077739821786,0.9600625152432419,0.7799752371740623,0.5022852850366858,1.0,18453.0
908,05:02:666,yunus,0.004492310552979147,0.011746761528218973,0.85949224511983,0.4876311789753983,0.30616124109867393,0.44062435248435866,0.9598657581226719,0.7752584135191983,0.501978011110874,1.0,18786.0
909,05:03:000,yunus,0.0038576802341459267,0.011990326551840217,0.8902376028337471,0.43757839234835694,0.25820604299312844,0.43305093037443226,0.9594990860622561,0.7727290957049914,0.5021742284237113,1.0,18180.0
910,05:03:333,yunus,0.016310777513291467,0.022646266429618676,0.8985985463418783,0.30639936323104827,0.32664316957360356,0.456510077943761,0.962634170671602,0.7635501964351894,0.5015608733618657,1.0,18513.0
911,05:03:666,yunus,0.007168476300534572,0.01584358108580991,0.9032962194713821,0.35058722739037407,0.34739491134293987,0.4342886389732766,0.9616921755695631,0.7638011388481108,0.5031799309222423,1.0,18846.0
912,05:04:000,yunus,0.00449703831061597,0.01107076277626493,0.8547723550035089,0.4336196554249473,0.33398554221441357,0.44706300207066657,0.9609816045733108,0.771239772192163,0.5014736987174692,1.0,18240.0
913,05:04:333,yunus,0.006193037348465924,0.009327383937037014,0.8658958682799457,0.2561265270579563,0.3952482987202805,0.44846180369506483,0.9614537711286745,0.7815891579045,0.5019736881281687,1.0,18573.0
914,05:04:666,yunus,0.006046178419191808,0.010013563515681532,0.8578262866878295,0.3088795848651861,0.3389474743597253,0.4487529674160549,0.9591425872657071,0.7748903749499685,0.5022978594853091,1.0,18906.0
915,05:05:000,yunus,0.04053861268192453,0.036924077965347565,0.9111681388441774,0.5374689201032166,0.32438754368600126,0.43296638862602005,0.9643893296755288,0.7544482552135482,0.5043607304824236,1.0,18300.0
916,05:05:333,yunus,0.006214166943466327,0.012853723792102069,0.8757575018173462,0.44666361289906403,0.2848707556977263,0.4421023713945392,0.962660446154787,0.7364632040389245,0.5053309092634781,1.0,18633.0
917,05:05:666,yunus,0.040096581060409316,0.03689636820810402,0.9145465749013036,0.4376009439007401,0.38746141192617595,0.44345252242116845,0.9607164403391805,0.7620198232882884,0.5013283191807515,1.0,18966.0
918,05:06:000,yunus,0.014959376294903912,0.024297448008095027,0.834669801002503,0.35203548526672657,0.2612681472002396,0.4463397937210489,0.957404969863154,0.7581772079729305,0.49918786082480654,1.0,18360.0
919,05:06:333,yunus,0.007499041266016734,0.016170672965003588,0.8304100302952421,0.3465795350045745,0.36006653229699015,0.4493501387815615,0.957859761141817,0.7632584726135425,0.5000020217128597,1.0,18693.0
920,05:06:666,yunus,0.010098619835294318,0.022353439229284965,0.8708992830447368,0.3465795350045745,0.40190731774656585,0.4421023713945392,0.9604351741278176,0.7616320993621788,0.5028687150840041,1.0,19026.0
921,05:07:000,yunus,0.005076323033823119,0.01870650837303629,0.8884854881194185,0.3955262402681128,0.40595752780791056,0.45506985991180954,0.9585392131253782,0.7787771077103558,0.5021834699052823,1.0,18420.0
922,05:07:333,yunus,0.009979728695572298,0.016658560456618836,0.887731122873996,0.4351914655228589,0.3806377587556523,0.4315189127668802,0.9590791341565279,0.7733032253330606,0.5045195514494226,1.0,18753.0
923,05:07:666,yunus,0.008195079066026713,0.012319503636676072,0.8908871301485064,0.4810487316112106,0.3181136031104501,0.44062435248435866,0.9589735167096076,0.7668969020265022,0.5032831544530088,0.0,19086.0
924,05:08:000,yunus,0.004469365512802931,0.012421769050544967,0.9162444434393241,0.39980085100144425,0.2396808273242037,0.44556839897903716,0.9573921904941103,0.7628242250716802,0.504101492048092,0.0,18480.0
925,05:08:333,yunus,0.014739432623060891,0.02735133814014349,0.8677432757702264,0.4389740279786005,0.340644561240699,0.3915527637685939,0.9598082803482835,0.7627138794517883,0.5045155412502371,0.0,18813.0
926,05:08:666,yunus,0.16037084267917076,0.22849904803239676,0.7657010024367704,0.39455464413268637,0.44467572910166875,0.37189688821467115,0.9632859214667944,0.7387553872956467,0.4991165518475343,0.0,19146.0
927,05:09:000,yunus,0.4702310000385502,0.16808510617176198,0.901238931699188,0.43952367902318246,0.30105311988887734,0.4448443134272385,0.9794034410461641,0.7707489464117917,0.49035899101444913,0.0,18540.0
928,05:09:333,yunus,0.7074862734829482,0.19122234149185965,0.9078621438164727,0.27698970418642227,0.27849618185309527,0.4381805593557699,0.9961224435300967,0.7704627148988473,0.48774204927749376,1.0,18873.0
929,05:09:666,yunus,0.29219811138398044,0.41318858568060846,0.9129727596288885,0.2974369286581214,0.264576845641638,0.45850262891341775,0.9935344143363851,0.8025533438211738,0.47950607746997304,1.0,19206.0
930,05:10:000,yunus,0.2182517547273269,0.4158866462159995,0.8843299330096399,0.4344096066665344,0.301577602767516,0.4623155178709873,0.9900074092628588,0.785867103807909,0.4848940131922348,1.0,18600.0
931,05:10:333,yunus,0.0,0.0,0.0,0.5844476409329404,0.6600156895689666,0.0,0.4992094002238982,0.5706251296202055,0.5010127441177255,0.0,18933.0
932,05:10:666,yunus,0.0,0.0,0.0,0.5844476409329404,0.6600156895689666,0.0,0.4992094002238982,0.5706251296202055,0.5010127441177255,0.0,19266.0
933,05:11:000,yunus,0.5503025226008681,0.24916738200322094,0.6989283779043375,0.5484765153799502,0.5469124187949814,0.4618844137958815,0.9843513297067039,0.7224538455396434,0.48720933172737557,1.0,18660.0
934,05:11:333,yunus,0.32361529496956204,0.26884266967076587,0.7600015111864664,0.5497983078458587,0.43530869124778365,0.4392763144910058,0.9630340384507099,0.460340199038734,0.5171989168999291,1.0,18993.0
935,05:11:666,yunus,0.5490641874270835,0.268091449644294,0.7446263251224551,0.6106843416845417,0.47813858300999157,0.4375407236880654,0.9636613226458133,0.48672645082624394,0.519892404363933,1.0,19326.0
936,05:12:000,yunus,0.05719244533996879,0.11105492543838708,0.7626009118045141,0.5827201671162847,0.4383590906054571,0.44642028540401857,0.9596202461693324,0.5761108151696946,0.507872954881821,1.0,18720.0
937,05:12:333,yunus,0.46281326505787573,0.560131255281884,0.7763647505071012,0.5789823576091813,0.3927659736082242,0.4322287247045164,0.9625556159426353,0.6743815879221767,0.4795422105421311,1.0,19053.0
938,05:12:666,yunus,0.09020704280653842,0.15000520680961352,0.6481842499945791,0.46899277389980837,0.48296985342144466,0.4509416897989419,0.9338268922135113,0.6763915574807623,0.47487307212627416,1.0,19386.0
939,05:13:000,yunus,0.2319408635563108,0.29868331250774943,0.8066975974889917,0.47762812445137937,0.26393199178091137,0.4382437944226975,0.9360056603082842,0.7642720960623973,0.4613405331595345,1.0,18780.0
940,05:13:333,yunus,0.2021298650825334,0.2530137202659652,0.774190849325729,0.3049183239997656,0.1727465281885272,0.42205730869291436,0.9471095225249961,0.807223956936033,0.46667438059236643,1.0,19113.0
941,05:13:666,yunus,0.1251966576920785,0.18861154093073534,0.8311456641548536,0.28079684369959684,0.2636823840829172,0.4391084792227072,0.9590488314435996,0.8505335429299961,0.467374375686586,1.0,19446.0
942,05:14:000,yunus,0.09442512946482802,0.13575353852100994,0.6922760343076266,0.3309853232075059,0.37026964487552794,0.49867698802633376,0.9525769961744864,0.8308473760990236,0.4599376666169642,1.0,18840.0
943,05:14:333,yunus,0.13626565423978843,0.23684084346543408,0.8211371865646232,0.18189948399627587,0.35517529425306743,0.47695442033287294,0.9469961307853081,0.8255801000964413,0.4492231302569499,1.0,19173.0
944,05:14:666,yunus,0.039913410467311804,0.0662704312677802,0.8797755030953989,0.2589379196813853,0.31778954325660047,0.460140528418613,0.9562923803865409,0.8310017268556977,0.45829099495834,1.0,19506.0
945,05:15:000,yunus,0.09668715328990406,0.15028383316885638,0.7808657139916577,0.3914201595609032,0.3138989841541735,0.41081715217038006,0.9548487581356098,0.8194011863572682,0.4654256487677708,1.0,18900.0
946,05:15:333,yunus,0.015582356725886705,0.021953432161127776,0.8178284967101022,0.35530273734777473,0.28435697010958416,0.4108157684966879,0.9620398855983961,0.8231621165372685,0.46925689438232704,1.0,19233.0
947,05:15:666,yunus,0.01282067059090619,0.027990602329096774,0.8165208780552614,0.42629941905004903,0.24772834843885333,0.42828819539879986,0.9599404917771698,0.8124525424896725,0.46980623835437446,1.0,19566.0
948,05:16:000,yunus,0.02984698712431451,0.034012022022074685,0.7942448164115666,0.304287971822691,0.23339720540041736,0.4263368331767648,0.9577764487927445,0.8288247309129531,0.46519976701874605,1.0,18960.0
949,05:16:333,yunus,0.03984521721195954,0.05152804226837415,0.8372711444270755,0.3896147730895201,0.3135929809684827,0.4427068445377682,0.9622704330248801,0.8186416254719319,0.4735394449808843,1.0,19293.0
950,05:16:666,yunus,0.025711029743977206,0.04929279017192597,0.8475297912955861,0.39581759554533025,0.3012248160487612,0.4202251132757381,0.959827687743871,0.8102408875039966,0.4741371718097804,1.0,19626.0
951,05:17:000,yunus,0.01349489810093438,0.036149057507896834,0.8346692965195415,0.3944219986039661,0.2764660538174707,0.4156780754883707,0.9578504146857004,0.807108505964546,0.473978551045585,1.0,19020.0
952,05:17:333,yunus,0.04922256415949366,0.0704023846294583,0.8640033073453335,0.1749302025118153,0.3360721940449341,0.4488977299847709,0.9566140386135251,0.8067752639056127,0.470050814567186,1.0,19353.0
953,05:17:666,yunus,0.048733694630130935,0.16917936014712887,0.6353448888938487,0.22190648432688842,0.29488311166066106,0.43181296838774114,0.9506576417562816,0.8127437982602569,0.4694600868824608,1.0,19686.0
954,05:18:000,yunus,0.09532113834272092,0.15606874259369802,0.7286014695592953,0.21924264680841482,0.27615834366025155,0.40928796955399616,0.9423151224843158,0.7849540881989869,0.4603366319123298,1.0,19080.0
955,05:18:333,yunus,0.09372105056417941,0.18983962331487242,0.8077983915622104,0.37927265812909394,0.3335862252227766,0.4253758418280248,0.9465907292230065,0.7634262434065207,0.4573488291944104,1.0,19413.0
956,05:18:666,yunus,0.08234389058596325,0.1733509726211159,0.7666451552810026,0.37080860796981674,0.35680987426570965,0.41518339939123944,0.9495947359006205,0.7711483759679658,0.4620321918218881,1.0,19746.0
957,05:19:000,yunus,0.21399522724429806,0.2507652123966344,0.9262047816618169,0.3648546775983422,0.3597249407025418,0.44726210776012804,0.9733572619213162,0.8125499079469817,0.46641199015829116,1.0,19140.0
958,05:19:333,yunus,0.03883874232436375,0.05538054531428333,0.8753591284573065,0.22355755082565065,0.32201329996011585,0.4167775739031846,0.9640624774601345,0.8368731774665612,0.4581147647108956,1.0,19473.0
959,05:19:666,yunus,0.24122662719049875,0.2046716448862528,0.8244313043617723,0.37456669893639216,0.46745911179669264,0.46408201914765046,0.967882436428112,0.7906703875207842,0.47225106241204745,1.0,19806.0
960,05:20:000,yunus,0.22875451397047672,0.23868652593820108,0.8347422593412606,0.6512944733403455,0.3837985236401252,0.45097146803074606,0.9671580067653598,0.5808734524160516,0.4892483567823711,1.0,19200.0
961,05:20:333,yunus,0.07610061448955667,0.08250211176086757,0.7887448237246307,0.5166049036202086,0.46741183454993385,0.45024238978465464,0.9724269651785381,0.7080062829770517,0.48362862746658486,1.0,19533.0
962,05:20:666,yunus,0.24368289458100073,0.20790180264811683,0.8211062407628382,0.3297508551101682,0.2626384159357198,0.4365957510422563,0.9665738949149201,0.8334355618893415,0.46646941057291114,1.0,19866.0
963,05:21:000,yunus,0.03569768812780924,0.054407249149661975,0.8718730281649075,0.2683021851832009,0.238305854227439,0.4393920144151606,0.9574642403138924,0.8202645984668625,0.465057720679422,1.0,19260.0
964,05:21:333,yunus,0.014529602346006872,0.02413741927087392,0.876675503043268,0.32715597603613916,0.3127319026525146,0.4337297448389678,0.9582094346671509,0.8289430892507288,0.4647068513809561,1.0,19593.0
965,05:21:666,yunus,0.010824236038791832,0.011817962291977036,0.8505783593523146,0.29793370790179324,0.2596382764878561,0.43976119758421145,0.95910797979991,0.8296707087409548,0.46421395421155276,1.0,19926.0
966,05:22:000,yunus,0.01080355471573706,0.02230162179462298,0.8631043982297356,0.2313678849290164,0.25736560737170494,0.40793303987213525,0.9593218578748286,0.8228874185365109,0.46628873270584803,1.0,19320.0
967,05:22:333,yunus,0.015337249536070012,0.03240967972214201,0.8000658824343895,0.346824525394234,0.37634093806002555,0.4452369684642629,0.9668346065893076,0.836432895386052,0.4688798923218253,1.0,19653.0
968,05:22:666,yunus,0.010284328621254507,0.008417997513636729,0.8535347905444866,0.393493554611968,0.303807608184655,0.4314258313554309,0.9649956958188485,0.8285313122490352,0.4677948234595477,1.0,19986.0
969,05:23:000,yunus,0.009784819678522284,0.008661746190218604,0.8764352146157046,0.393493554611968,0.28562316964508855,0.43449396837036824,0.9611236800575842,0.8246567395692876,0.46673342804769,1.0,19380.0
970,05:23:333,yunus,0.009958088176780355,0.013333294286397561,0.8467730458968789,0.3615947441992109,0.2538238546681639,0.39968710602220997,0.9590611564631069,0.8258144268660201,0.46702455562853823,1.0,19713.0
971,05:23:666,yunus,0.030708727272102936,0.04134826289613571,0.811913588436453,0.3591678583092681,0.2376133123037243,0.40899045043226906,0.9647721467923611,0.824207907394548,0.47065051400678376,1.0,20046.0
972,05:24:000,yunus,0.018453982149400933,0.022374210875491532,0.8281457464641792,0.3171119200835831,0.23339720540041736,0.434241312109543,0.9602232516886462,0.8335751942364744,0.4683669000936087,1.0,19440.0
973,05:24:333,yunus,0.02402701913477618,0.03135847995705896,0.7368721352412506,0.4598222419613406,0.4303431352251077,0.3971962761379876,0.9664818167856194,0.8276034084175804,0.47088942324196964,1.0,19773.0
974,05:24:666,yunus,0.020107114149883244,0.024010788072723,0.8366053789203418,0.469082996971297,0.1464672147285725,0.4156780754883707,0.9618780613318334,0.8239379562420399,0.4707532488940791,1.0,20106.0
975,05:25:000,yunus,0.03044601861727336,0.019085816263452456,0.8584650734246868,0.3364883025603532,0.24657202369709091,0.47817660743363494,0.9545596968463566,0.8364164257153204,0.46229048645430865,1.0,19500.0
976,05:25:333,yunus,0.01871573142921295,0.016827641795720924,0.8706737003454535,0.3306328609413173,0.274278332151108,0.48095502547015495,0.9566599402604119,0.8387768369401121,0.46195197359917883,1.0,19833.0
977,05:25:666,yunus,0.018945936566344485,0.02822024794738035,0.8790904345800653,0.426488863244717,0.26637267362465944,0.4248668166296149,0.9525727176530552,0.8408955906558506,0.4626513042099586,1.0,20166.0
978,05:26:000,yunus,0.052937172609144455,0.06090764569114913,0.8167605271724333,0.3718614476109582,0.30048608113519176,0.4462584138485931,0.9645259791215048,0.8011239660033316,0.4753857929231784,1.0,19560.0
979,05:26:333,yunus,0.015174263548425012,0.02881008963555013,0.8567205550769822,0.33389567737580317,0.3066430838679538,0.4210110184843042,0.9653807393531231,0.810263002916688,0.4756027095614219,1.0,19893.0
980,05:26:666,yunus,0.010951735984173242,0.01935362198879876,0.854414577608672,0.30454275261721625,0.36182083759819017,0.4518889351721875,0.9661311722324732,0.8157506831557093,0.4747039738962835,1.0,20226.0
981,05:27:000,yunus,0.011626811891776875,0.007211428336579688,0.8468297719814768,0.3328546637897747,0.2820968496032281,0.4489485027856138,0.9689932801092827,0.8036968889624784,0.4784771692896704,1.0,19620.0
982,05:27:333,yunus,0.007890591568371364,0.014557196332063215,0.849943553455625,0.3690302570961119,0.29195149430204076,0.4375407236880654,0.9653068302034065,0.8024385305238738,0.4769661559942828,1.0,19953.0
983,05:27:666,yunus,0.009530149082262096,0.017119397852570748,0.8618809424436993,0.1299526062681508,0.3287568249032548,0.4211382218466924,0.966117768200873,0.7983367204907889,0.47805822348424515,1.0,20286.0
984,05:28:000,yunus,0.0106681844796188,0.01635257874071051,0.8489082496812888,0.23072185552488206,0.32699534660703305,0.41665296603132296,0.9676663706353081,0.8016034019970877,0.4785430544832938,1.0,19680.0
985,05:28:333,yunus,0.018203071265212246,0.021069430547761336,0.8365759688511233,0.2399873205721284,0.2088986919258482,0.4676305643411035,0.9668813988713874,0.7980069840466846,0.47631903556974275,1.0,20013.0
986,05:28:666,yunus,0.022005141726279754,0.0480499778276277,0.8131125205497401,0.36835687293568997,0.2678955713888089,0.46990827882868896,0.9700425437771889,0.7904700648228816,0.48225075610388013,1.0,20346.0
987,05:29:000,yunus,0.25462135222819543,0.18502082773481346,0.8234088723228089,0.6777567080238336,0.4752543663653156,0.43495873466316537,0.9724394762025885,0.48718823008398626,0.5083101911987173,1.0,19740.0
988,05:29:333,yunus,0.04219002005372454,0.05638199994500338,0.813801220655364,0.5954153136827951,0.40529747964663404,0.4217256726162898,0.9749877547741073,0.39652501044313965,0.5146634730031614,1.0,20073.0
989,05:29:666,yunus,0.02137935859639349,0.027140418174813198,0.8239465077927268,0.5585181829496377,0.38287370476348587,0.4370089207280173,0.9771975029283922,0.4181434175966391,0.514166817884706,1.0,20406.0
990,05:30:000,yunus,0.03774636454359456,0.05489584544243339,0.8227557386545856,0.6216321661607027,0.44793509930942027,0.4327241309258748,0.9726903043983463,0.4603839685695247,0.5104311775697973,1.0,19800.0
991,05:30:333,yunus,0.2974555112738168,0.3478888893631878,0.8506958435750273,0.5537994232228933,0.3493393713270796,0.44760662669472695,0.9699248764830939,0.6554528745831336,0.4855736142939956,1.0,20133.0
992,05:30:666,yunus,0.2760100865892772,0.2852939891775792,0.816127200352144,0.20127135079385222,0.33938983729003336,0.4245362280533076,0.95147285181354,0.7731074607397667,0.46542492073193686,1.0,20466.0
993,05:31:000,yunus,0.33915771901672626,0.25364434482401926,0.8218168451347089,0.30722067280445164,0.38555232764373487,0.3646476374307594,0.948752568875132,0.8005471285788933,0.4574972892980167,1.0,19860.0
994,05:31:333,yunus,0.12198270837553774,0.20637100062173974,0.8277336983351087,0.3525024920524422,0.32567113053232244,0.4070927283584947,0.9446119626199294,0.833656060037903,0.45939386536366766,1.0,20193.0
995,05:31:666,yunus,0.6730695383759416,0.22159430723472548,0.8242422125934499,0.3821287185167847,0.23190403990213093,0.39027651969669197,0.9568600177052675,0.8142836123923638,0.47030888928182246,1.0,20526.0
996,05:32:000,yunus,0.6124960165086981,0.2599018479160899,0.7664528903761616,0.2528523715983489,0.2315907292750068,0.3827041557807039,0.9678700022096065,0.7969273863458539,0.4725959217048539,1.0,19920.0
997,05:32:333,yunus,0.36129277129748527,0.3356441508467841,0.9154507080752667,0.13295178832382337,0.40138210951852943,0.4628305597391949,0.9958998156367616,0.8317796862150235,0.4626612438037872,1.0,20253.0
998,05:32:666,yunus,0.8700556819145057,0.25258968047065194,0.9737795301872545,0.378410055628405,0.25593958031577774,0.4200390947405421,0.9752611235981361,0.8415302566007512,0.45262202369209525,1.0,20586.0
999,05:33:000,yunus,0.7228376335714294,0.2662160352462791,0.854538671852582,0.5017271014340169,0.33001116926454876,0.460387039821878,0.9683690543385451,0.8087397172754835,0.45744684628069027,1.0,19980.0
1000,05:33:333,yunus,0.1357269154282974,0.2530827936335361,0.7607759385292525,0.6090864630575825,0.11601684945642843,0.47487538110587324,0.9312006074717842,0.7604785616365423,0.44831534856693334,1.0,20313.0
1001,05:33:666,yunus,0.18164614819330957,0.39456307322680334,0.7630728446485365,0.27112943061639067,0.139226323949463,0.44841226174115434,0.9347085746625292,0.7701996112938595,0.4536445291298378,1.0,20646.0
1002,05:34:000,yunus,0.12549156415003357,0.3115040611625907,0.8172258223106961,0.33200389467943514,0.22291556747523045,0.42594538887745415,0.9461277821475379,0.7530826929992325,0.46590712932103157,1.0,20040.0
1003,05:34:333,yunus,0.13611267834050753,0.24179336818239258,0.8834518664223391,0.5756285948356659,0.34115858781162844,0.43799249533519374,0.9623998023280247,0.7054381926657757,0.48342221670390567,1.0,20373.0
1004,05:34:666,yunus,0.033858287451169373,0.18304371923254506,0.7875923326941142,0.33800302977406327,0.31097507314945694,0.4133220734136064,0.9498196360571343,0.7120520439356613,0.4783019376336957,1.0,20706.0
1005,05:35:000,yunus,0.14376059687335258,0.2840054899329885,0.837356121452405,0.24323311420955024,0.23926472313684038,0.4788875918605024,0.9472544944381285,0.7927520701037626,0.4657595143673667,1.0,20100.0
1006,05:35:333,yunus,0.040707423872351704,0.2114038908815511,0.8325346962356069,0.3518387652278282,0.3170451161819157,0.45115880156840704,0.9551776538975238,0.8160552928776715,0.47577030960071187,1.0,20433.0
1007,05:35:666,yunus,0.08863401639340215,0.16635035505080883,0.8335572110531849,0.22241603047661396,0.2927938693475955,0.44855032417895463,0.9542671165912902,0.8316094304454325,0.4765917674228298,1.0,20766.0
1008,05:36:000,yunus,0.13170569473520857,0.19644849919296933,0.8052900467134487,0.35960014763248194,0.3024458815202913,0.42599684666064347,0.950476221189507,0.7980936014853236,0.4875394336742822,1.0,20160.0
1009,05:36:333,yunus,0.03689455065224215,0.0202055890658785,0.8408225780926837,0.3317416153918072,0.1944751701151779,0.4432265195912199,0.9519281900527018,0.809798986265267,0.4807306982793007,1.0,20493.0
1010,05:36:666,yunus,0.03176558727091209,0.04688270740598929,0.8011126025385358,0.36063568169545207,0.2507522187358888,0.44605139316272374,0.9552042252842742,0.8001597335165933,0.48620203695288144,1.0,20826.0
1011,05:37:000,yunus,0.010051741015194909,0.02882389041100242,0.7717647542540554,0.37492409578924635,0.2383432499520189,0.4379422293689606,0.9574156485444384,0.7893258177294702,0.48792795668376254,1.0,20220.0
1012,05:37:333,yunus,0.014348019376936303,0.025498461434913345,0.8539225867536024,0.24300472493593406,0.2522291362506009,0.414891225029563,0.9563407837786824,0.7939109877200243,0.48745466247056035,1.0,20553.0
